OBJECTID,Company,Address,City,State,Zip,Phone,Latitude,Longitude,Recovery,Landfill,C&D,Composting,Demolition,Electronics,HHW,Metals,Tires,Transfer Station,Vehicles,LF-C&D,LF-HW,LF-MSW,Region,DDRT_ID,x,y
19917,Greentree Transfer Station And Recycling Center,26590 US Hwy 70,Ruidoso Downs,NM,88346,575-378-4697,33.33265689,-105.5892878,Yes,0,0,0,0,1,0,0,1,1,0,0,0,0,8,258d21a5-2f44-44e8-8841-4605fe8d7c13,-11754145.7511,3939542.3019
19919,Sun Valley Collection Center,"109 Mesa Heights Drive, Alto, NM",Ruidoso Downs,NM,88346,575-378-4697,33.33265689,-105.5892878,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3a7238f9-a19e-4039-ab43-aa8cc7bb6048,-11754145.7511,3939542.3019
19920,Buckman Road Recycling And Transfer Station,"2600 Buckman Rd., 300 feet from Camino La Tierra Exit off Hwy 599",Santa Fe,NM,87506,505-424-1850,35.70859971,-105.9455076,Yes,0,0,1,0,1,1,1,1,1,1,0,0,0,8,d4423016-77a5-462b-b472-d09cfebc9956,-11793799.9579,4260598.8676
19921,Buckman Road Recycling And Transfer Station,2600 Buckman Rd.,Santa Fe,NM,87506,505-424-1850,35.70859971,-105.9455076,Yes,0,1,0,0,0,0,1,1,1,0,0,0,0,8,9cbf5b8b-6678-4496-9e91-3b5c02ab5dec,-11793799.9579,4260598.8676
19923,Eldorado Convenience Center,28734 US Highway 285,Santa Fe,NM,87505,505-992-3010,35.66167588,-105.9665561,Yes,0,0,0,0,0,0,1,1,1,0,0,0,0,8,dec04956-7c12-4390-b622-85a74b783f2e,-11796143.0662,4254167.8003
19924,Jacona Convenience Center,1696 State Road 502,Santa Fe,NM,87505,505-992-3010,35.66167588,-105.9665561,Yes,0,1,0,1,0,0,1,1,1,0,0,0,0,8,224fdf6f-b399-425a-9f66-c557c97f01fe,-11796143.0662,4254167.8003
19925,La Cienega Convenience Center,CR 54-B,Santa Fe,NM,87504,505-992-3010,35.69054496,-105.938376,Yes,0,1,0,1,0,0,1,1,1,0,0,0,0,8,a0931d6d-41f2-48d4-8368-637a2158e1c8,-11793006.0718,4258123.9562
19927,Nambe Convenience Center,NM 503,Santa Fe,NM,87501,505-992-3010,35.68769633,-105.9444963,Yes,0,1,0,1,0,0,1,1,1,0,0,0,0,8,c58020f2-9ff9-42d6-a169-466217f26b51,-11793687.3805,4257733.5225
19928,Rancho Viejo Recycle Center,146 Avenida Del Sur,Santa Fe,NM,87504,505-992-3025,35.69054496,-105.938376,Yes,0,1,0,1,0,0,0,1,1,0,0,0,0,8,789054b2-f489-404a-8d9e-27f47b7f810f,-11793006.0718,4258123.9562
19929,San Marcos Convenience Center,CR 42,Santa Fe,NM,87504,505-992-3010,35.69054496,-105.938376,Yes,0,1,0,1,0,0,1,1,1,0,0,0,0,8,5c27d583-41bb-4cd8-bb23-457aabc67f70,-11793006.0718,4258123.9562
19930,Shiprock Collection Center,"NE Cortez Hwy State Hwy 49, North of Shiprock",Shiprock,NM,87420,505-334-4519,36.90660781,-108.7189895,Yes,0,0,0,0,0,0,0,1,1,0,0,0,0,8,7931c0c8-2098-4a47-b7a4-e2df300ed9da,-12102542.5507,4426097.1028
19931,Upper Fruitland Collection Center,"3 miles south of Nenahnezad School on N36, ",Shiprock,NM,87420,505-334-4519,36.90660781,-108.7189895,Yes,0,1,0,1,0,0,0,1,1,0,0,0,0,8,25d4f4e3-00d3-429c-b29d-eb8310ddcac5,-12102542.5507,4426097.1028
19942,Stanley Convenience Center,CR 17-A,Stanley,NM,87056,505-992-3025,35.15084842,-106.0987978,Yes,0,1,0,1,0,0,1,1,1,0,0,0,0,8,3f3b0a56-8f68-4426-ba44-3df70187b4b2,-11810864.1449,4184399.7845
19944,Arroyo Hondo Collection Center,930 State Road 522; CR B-008 Arroyo Hondo,Taos,NM,87571,575-770-9127,36.40545844,-105.5703789,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,8,9a34a97c-f331-4589-adf6-691a79707561,-11752040.822,4356556.2119
19945,Cerro Collection Center,"351 Cerro Road, North of Taos; 2.5 miles south on CR B-038",Taos,NM,87571,575-770-9127,36.40545844,-105.5703789,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,8,1f386772-0125-4223-91e8-a031aa0b0160,-11752040.822,4356556.2119
19946,Costilla Transfer Station,"County Rd #B057, Old State Road 543 off SR 522",Taos,NM,87571,575-770-9127,36.40545844,-105.5703789,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,8,4e77d4e2-e4b8-457e-b149-8db68da81841,-11752040.822,4356556.2119
19947,Los Cordovas Transfer Station,184 Los Cordovas Rd. County Rd. #AC-029,Taos,NM,87571,575-737-5057,36.40545844,-105.5703789,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,8,2fb4e3ae-f6f1-4de1-8595-aabc35cc9624,-11752040.822,4356556.2119
19948,Ojo Caliente Transfer Station,"4 miles north of Ojo Caliente on SR285 N. Eastside of highway, landfill Rd",Taos,NM,87571,575-770-9127,36.40545844,-105.5703789,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,8,f77bbfcd-1dac-43ae-923d-a69d4989ef78,-11752040.822,4356556.2119
19949,Pilar Transfer Station,"1 mile North of Pilar, NM on 2981 SR 68 North",Taos,NM,87571,575-770-9127,36.40545844,-105.5703789,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,8,10d6f8bd-fade-4c3e-bda0-1524afd56891,-11752040.822,4356556.2119
19952,Tres Piedras Transfer Station,3 mile north of Tres Piedras on 38650 US Highway 285 North to Forest #83 west,Taos,NM,87571,575-770-9127,36.40545844,-105.5703789,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,8,e46a122d-a8af-4b8c-aedf-d78c61742f68,-11752040.822,4356556.2119
19955,Mckinley County Transfer Station,"107 Hasler Valley Road, McKinley County Gallup NM (One mile northeast of Gallup)",Thoreau,NM,87323,505-863-5776,35.31247091,-108.1629989,Yes,0,0,0,0,1,0,0,1,1,0,0,0,0,8,fee4c66b-2b48-433a-a53e-c47de276491a,-12040649.9602,4206426.1885
19956,Mckinley County Transfer Station,107 Hasler Valley Road,Thoreau,NM,87323,505-863-5776,35.31247091,-108.1629989,Yes,0,1,0,0,0,0,0,1,1,0,0,0,0,8,65a318e1-16cb-4693-908d-80fcb153cab1,-12040649.9602,4206426.1885
19958,Red Rock Landfill,"101 Red Mesa Bluffs Dr. (6 miles NE of Thoreau, NM)",Thoreau,NM,87323,505-905-8402,35.31247091,-108.1629989,Yes,1,1,0,1,0,0,0,1,0,0,0,0,1,8,a125e24d-84b0-41d9-8334-50162ced977f,-12040649.9602,4206426.1885
19960,East Mountain Transfer Station,711 US 333 ,Tijeras,NM,87059,505-281-9110,35.09234473,-106.2804211,Yes,0,1,0,1,1,0,1,1,1,0,0,0,0,8,5f64971d-fcdd-4d14-9a8a-b5f1ae3e25b7,-11831082.3581,4176437.516
19963,Sierra County Collection Center,"Hwy 52, 6.5 miles NW of T or C, NM",Truth Or Consequences,NM,87901,575-894-6215,33.13298283,-107.2541248,Yes,1,1,0,0,0,0,0,1,0,0,0,0,1,8,dc61e780-d478-466c-841c-77a255ae20a1,-11939474.5582,3912968.5417
19964,T Or C Recycling Center,601 Nadyne Court,Truth Or Consequences,NM,87901,575-894-6939,33.13298283,-107.2541248,Yes,0,0,0,1,1,0,1,1,1,0,0,0,0,8,2ed40fe4-a442-4c8e-a9a8-e98fbdf66de2,-11939474.5582,3912968.5417
19965,Tucumcari (City Of) Landfill,30652 US Highway 54,Tucumcari,NM,88401,575-461-4542,35.24746412,-103.7988372,Yes,1,1,1,0,0,0,0,1,0,0,0,0,1,8,5976701b-5782-48be-9148-76c52f57abdf,-11554833.702,4197561.5889
19966,Tucumcari Landfill ,"NW1/4,W1/4
Section5,T11N,R31E ; 30652 US Highway 54",Tucumcari,NM,88401,575-403-6337,35.24746412,-103.7988372,Yes,1,1,0,0,0,0,0,1,0,0,0,0,1,8,43810c64-8d69-4c4a-be18-2a22a36d9b81,-11554833.702,4197561.5889
19967,"Northeastern New Mexico Regional Landfill (Ggh Wagon Mound, Llc )",39346 Frontage Road,Wagon Mound,NM,87752,575-668-2000,36.00287891,-104.5042378,Yes,1,1,0,1,0,0,1,1,0,0,1,0,1,8,c1fdca30-dd34-4660-ab53-16c49476d117,-11633358.5376,4301017.5129
19969,Brown County Landfill,13225 379th Ave,Aberdeen,SD,57402,605-626-4019,45.47116,-98.619081,Yes,1,1,0,0,1,0,1,1,1,0,0,0,1,8,abf4f929-f78e-4150-8db5-ffa9f439222c,-10978225.8794,5696003.4916
19978,Belle Fourche Landfill,61 North 8th Ave,Belle Fourche,SD,57717,605-892-3414,44.678533,-103.849583,Yes,1,0,0,0,0,0,0,1,1,0,0,0,1,8,70f8b8b9-d380-421b-b3cb-8229c9707bc7,-11560482.6987,5571054.267
19987,Brookings Landfill,47352 30th St,Brookings,SD,57006,605-693-3667,44.301854,-96.78845,Yes,1,0,0,0,0,0,0,1,1,0,0,0,1,8,4a2c36ff-78f8-479f-96f9-4ce5c6137c67,-10774440.9687,5512274.2342
20015,New Deal Tire LLC,117 W Hwy 12,Groton,SD,57445,605-397-8473,45.457713,-98.105522,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,8,cf2c50bf-4785-4a00-9649-d85487fc5eb4,-10921056.753,5693869.166
20019,Sioux Falls Regional Sanitary Landfill,26750 464th Ave,Hartford,SD,57033,605-367-8162,43.503483,-96.930047,Yes,1,0,0,0,0,0,0,1,1,0,0,0,1,8,0df73321-67c1-4d28-9f47-bb207f033b4b,-10790203.4746,5388923.8064
20022,Cheyenne Transfer,13366 Cheyenne Drive,Hot Springs,SD,57747,605-745-7730,43.410364,-103.39199,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,8,8bbc2d52-1552-4c5c-a134-7199ffb10e5c,-11509543.6789,5374643.4902
20033,City of Kadoka Recycling Center,1700 Spruce St,Kadoka,SD,57543,605-837-2139,43.838051,-101.512509,Yes,0,0,0,0,0,0,1,1,1,0,0,0,0,8,b2f1bf86-5536-4cf4-8a1f-15aa9e8820d6,-11300320.811,5440414.3113
20044,Standing Rock Sanitation Service Inc,320 Main St,McLaughlin,SD,57642,605-848-0929,45.807518,-100.810729,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,8,ef896f21-1ce4-4510-9e65-b00f37032d44,-11222199.0188,5749557.3155
20051,Mitchell Sanitary Landfill,41176 257th St,Mitchell,SD,57301,605-995-8448,43.65885,-97.970974,Yes,1,0,0,0,0,0,0,1,1,0,0,0,1,8,3c261ee2-9fb0-4be8-a7eb-aa75b6577294,-10906078.9382,5412799.3254
20079,Rapid City Municipal Recycling Facility (MRF),5165 South Hwy 79,Rapid City,SD,57701,605-355-3496,44.032405,-103.191918,Yes,0,0,0,0,0,0,1,1,1,0,0,0,0,8,ce725a9a-b245-4e23-96cd-e974a8f3e274,-11487271.7657,5470458.3019
20113,Roberts County Landfill,12149 463rd Ave,Sisseton,SD,57262,605-698-7362,45.625985,-96.945161,Yes,1,0,0,0,0,0,0,1,1,0,0,0,1,8,d859be7f-52f9-419d-a5d0-ea3271ad7c52,-10791885.9574,5720614.3
20127,Vermilion City Landfill,31426 Bluff Road,Vermilion,SD,57069,605-677-7059,42.831859,-96.973927,Yes,1,0,0,0,0,0,0,1,1,0,0,0,1,8,8754be24-f7a8-443f-abea-92aa240c4d64,-10795088.1739,5286413.9901
20150,Yankton Recycling &amp; Transfer Station,1200 W 23rd St,Yankton,SD,57078,605-668-5211,42.894374,-97.437408,Yes,0,0,0,0,0,0,0,1,1,0,0,0,0,8,e62c827d-7d8a-4b34-8744-7e50189e7b83,-10846682.6428,5295908.2872
20152,Dan and Guy Fugal,4465 W 8800 N,American Fork,UT,84003,801-785-3152,40.39186849,-111.7648483,Yes,1,1,1,1,0,0,0,1,0,0,1,0,0,8,30d718ae-dc0e-4190-a4e3-20e87c162598,-12441606.0013,4923052.0181
20154,Antimony Town CD Landfill,500 East Parker Mountain Road,Antimony,UT,84712,435-624-3300,38.11663123,-111.9958392,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,8,fca54d75-5b09-4fac-91a8-d9e23c12ff38,-12467319.7907,4595915.021
20156,San Juan County Landfill,Mile Post 35 South Hwy 191,Blanding,UT,84511,435-678-3070,37.6361446,-109.4662046,Yes,1,1,0,1,1,0,0,1,0,0,1,0,1,8,5b8ee9c7-fe50-4674-93e6-6ff9b794d1d8,-12185722.1551,4528151.9973
20161,Cedar City Corporation,10 N Main,Cedar City,UT,84720,435-586-2950,37.67767195,-113.0617243,Yes,1,1,1,1,0,0,0,1,0,0,1,0,0,8,31e4e078-fe26-4484-a160-ca1c4882fc03,-12585973.5773,4533991.206
20162,Iron County Landfill,3127 N Iron Springs Rd,Cedar City,UT,84720,435-865-7015,37.74012228,-113.2195249,Yes,1,1,1,1,0,0,1,1,0,0,1,0,1,8,3c3e994f-7335-4433-b729-b2cc9835f9ec,-12603539.8597,4542778.5764
20166,Iron County - Parowan CD Landfill,428 S Valley Heights Cir,Centerville,UT,84721,435-865-7015,40.94463606,-111.8870259,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,8,e1b2dc0e-d23e-42d9-bf0f-742757f0c7f6,-12455206.7496,5004178.9218
20167,Clearfield Recycling,96 W 1700 S (Antelope Drive),Clearfield,UT,84015,801-776-0377,41.08930602,-112.0275996,Yes,0,0,0,0,1,0,1,1,0,1,0,0,0,8,7664f13c-6551-4062-95b7-a1395f9a5965,-12470855.3423,5025523.2189
20171,Sanpete County Landfill - Chester,445 N 2nd W,Fairview,UT,84629,435-427-3351,47.85842328,-104.046814,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,8,332fa16a-e607-4152-85a1-355850b334cd,-11582438.3531,6083333.7491
20174,David Madsen,390 Madsen Ln,Gunnison,UT,84643,435-528-3661,39.12933936,-111.7679336,Yes,1,1,1,1,0,0,0,1,0,0,1,0,0,8,e3b143ac-3b52-487c-b6e0-9bcffa0d26b8,-12441949.4554,4740215.2961
20175,Wayne County - Hanksville Landfill,"2 miles east, northeast of Hanksville",Hanksville,UT,84734,435-836-2765,38.375,-110.6822,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,8,99821c65-0a13-4ff1-913d-c4257f331896,-12321086.1439,4632537.0238
20180,Revolution Tire Recycling LLC,7500 N Hwy 13,Honeyville,UT,84301,435-279-2916,41.64340605,-112.1310626,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,8,766f15e3-c662-4e76-b3cc-3d21c03ac665,-12482372.7907,5107712.169
20182,Western Kane County Special Service District - Kanab MSW Landfill,1000 Kaneplex Dr,Kanab,UT,84741,435-644-5089,37.00081917,-112.5071347,Yes,1,0,0,0,0,0,0,1,0,1,0,0,1,8,7d5deecb-1785-44b8-8667-0625a0714e23,-12524236.9454,4439220.9696
20183,Western Kane County Special Service District - Long Valley MSW Landfill,"2 miles south of Glendale, near milepost 88 on Highway 89",Kanab,UT,84741,435-644-5089,37.04968359,-112.5349404,Yes,1,0,0,0,0,0,0,1,0,1,0,0,1,8,367e6701-0adf-424b-a8cf-0acf560d93e0,-12527332.2618,4446034.3034
20188,Peck Rock and Products LLC,1512 N 1300 E,Lehi,UT,84043,801-669-0404,40.40649059,-111.8285244,Yes,1,1,1,1,0,0,0,1,0,0,1,0,0,8,e0200d14-af3b-4fe8-91a2-979a2c4e9994,-12448694.3924,4925189.4088
20197,Grand County Landfill and Recycle Center,​1000 East Sand Flats Road,Moab,UT,84532,435-259-3867,38.56577771,-109.5292408,Yes,1,1,0,1,0,0,1,1,1,0,1,0,0,8,50116162-5016-485a-bb1b-97b632d74f59,-12192739.3128,4659662.4447
20198,Monument Waste Services,2295 S Hwy 191,Moab,UT,84532,435-259-7585,38.53844481,-109.513371,Yes,0,0,1,0,0,0,1,1,1,0,0,0,0,8,801166dd-ed53-47fa-a398-5ff95e865a44,-12190972.6948,4655771.751
20199,Monticello Landfill,3.5 Miles East of Monticello Hwy 491,Monticello,UT,84535,435-587-2271,37.85591208,-109.1896935,Yes,1,1,0,1,0,0,0,1,0,0,1,0,0,8,38eb88ef-477e-4cd6-a34f-7842486fccae,-12154941.0803,4559090.9711
20211,Weber County,867 W Wilson Ln,Ogden,UT,84401,801-399-8358,41.22960084,-112.0008052,Yes,1,1,1,1,0,1,0,1,1,0,1,0,1,8,9af90700-80c0-4193-84d0-046628b664f8,-12467872.6033,5046266.9497
20219,Recycle Utah-Park City Recycling,1951 Woodbine Way,Park City,UT,84060,435-649-9698,40.66087572,-111.5031938,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,8,f6437ddd-d7e4-40f7-80cd-f91c3781bc92,-12412478.7556,4962448.8626
20223,Carbon County Landfill,2835 E Airport Road,Price,UT,84501,435-636-0005,39.59599968,-110.7587247,Yes,1,1,0,1,0,0,0,1,0,0,1,0,1,8,1d939eaa-17a3-42f9-b090-80b5a91d52a0,-12329604.8345,4807406.5658
20229,Millard County Landfill,5784 East 2160 South,Saint George,UT,84624,435-864-2297,37.06605239,-113.5396592,Yes,1,1,0,1,0,1,0,1,0,1,1,0,1,8,7ca402ea-e173-41a1-b5d9-2d45b63e5bce,-12639177.047,4448317.642
20234,Liberty Tire Services LLC,1398 N Beck St,Salt Lake City,UT,84116,412-562-1700,40.79884742,-111.9090619,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,8,9a1fa85d-36e4-41da-9bc7-8e4ffd8eaaaa,-12457659.7859,4982716.826
20237,Mountainview Landfill Inc Class VI,6976 W California Ave,Salt Lake City,UT,84104,801-536-0555,40.74026453,-112.054401,Yes,1,1,1,1,0,0,0,1,0,0,1,0,0,8,92f0bfe5-4ed2-458a-87db-38f218105386,-12473838.8605,4974105.8986
20241,Salt Lake Valley Landfill,6030 W California Ave,Salt Lake City,UT,84104,385-468-6370,40.74031262,-112.0351807,Yes,1,0,1,0,0,1,0,1,0,0,0,0,1,8,87d92608-bce9-4bad-aa26-b13ee454c56f,-12471699.2665,4974112.9641
20249,Trans Jordan Cities,10873 South Bacchus Hwy,South Jordan,UT,84095,801-569-8994,40.55888906,-112.0623483,Yes,1,1,1,1,1,1,1,1,0,0,0,0,1,8,22328d50-b604-411c-9ec7-aa53389e27ad,-12474723.5499,4947494.0165
20252,South Utah Valley Solid Waste District,2450 W 400 S,Springville,UT,84663,801-489-3027,40.16137737,-111.6549903,Yes,1,1,1,1,1,1,0,1,1,0,0,0,1,8,a202e9f7-05a9-4c74-8d4a-03d43e527a79,-12429376.6647,4889420.9857
20254,Duchesne Landfill,20550 W 2000 S,Talmage,UT,84021,435-454-3430,40.27031152,-110.3743681,Yes,1,0,0,0,0,0,1,1,0,0,0,0,1,8,ae703c14-cbf3-4ae6-97dd-64ae636bdbc1,-12286818.4535,4905301.3164
20256,Tooele Landfill,2830 S Bauer Rd,Tooele,UT,84074,435-833-9520,40.48315729,-112.3628095,Yes,1,1,1,1,0,0,1,1,0,0,0,0,1,8,134b69b0-f95f-44ef-a77f-dca88728e3a4,-12508170.7376,4936403.7998
20257,Box Elder County Landfill,9595 West 6800 North,Tremonton,UT,84337,435-744-2275,41.68172663,-112.1800157,Yes,1,1,1,1,0,0,1,1,0,0,1,0,0,8,9e84f947-7189-48b4-9464-da0d1ad28786,-12487822.2249,5113422.2264
20264,Central Valley Water Reclamation Facility,800 Central Valley Rd,West Valley City,UT,84119,801-973-9100,40.70312152,-111.910092,Yes,1,1,1,1,0,0,0,1,0,0,1,0,0,8,9a7a3236-d131-4436-97fe-1ebf15c52c2b,-12457774.4561,4968650.2845
20268,Big Horn County SWDD - South Big Horn County Landfill,2570 County Ln 39,Basin,WY,82410,307-548-6515,44.42291443,-108.1024904,Yes,1,1,0,1,0,0,1,1,0,0,0,0,1,8,0a6bd77c-50cf-47a8-a7b0-c8439fb261a1,-12033914.1848,5531124.1321
20270,Johnson County Landfill SWD,284 T W Rd,Buffalo,WY,82834,307-684-2541,44.33435943,-106.6254538,Yes,1,1,1,1,0,0,0,1,0,0,1,0,1,8,86cc1984-78c0-440f-a608-a7b1d4614683,-11869491.2226,5517331.7181
20288,Park County Cody Landfill,112 Cody Landfill Rd,Cody,WY,82414,307-587-2443,44.46484432,-109.0310496,Yes,1,1,1,1,0,0,0,1,0,0,1,0,1,8,0f80127c-5f4f-42cb-8401-6b1ac90336a9,-12137280.9221,5537661.9872
20294,Uinta County Evanston #2 Landfill,3936 County Rd 108,Evanston,WY,82930,307-799-5522,41.33629408,-110.9165394,Yes,1,1,0,1,1,0,0,1,0,0,1,0,1,8,fc4e46fa-e1a5-480a-920a-b3452fa12af7,-12347172.6866,5062072.2262
20296,Campbell County - Balefill #2,4 North Landfill Road,Gillette,WY,82716,307-682-1153,44.39255257,-105.4776287,Yes,1,1,1,1,0,0,1,1,0,0,1,0,1,8,dbc7ef30-b7d6-4140-b4e4-dbe1d853a4c1,-11741715.917,5526392.9312
20302,High Country Joint Powers Board Landfill,Hwy 72 E PO Box 574,Hanna,WY,82327,307-325-9756,41.8299835,-106.5228184,Yes,1,1,1,1,1,0,1,1,0,1,1,0,0,8,649a306f-d6eb-4e19-826e-baf6018fb406,-11858065.9022,5135545.7215
20305,Teton County Trash Transfer Station,5400 W. US Hwy 89,Jackson,WY,83002,307-733-7678,43.40123522,-110.7536341,Yes,0,1,1,1,0,0,1,1,1,0,0,0,0,8,7e5a951f-98bb-46ae-b532-9344a1fa5c8d,-12329038.1515,5373244.7235
20307,Kaycee Landfill,"Hwy 1002, 2 Mi E. of Kaycee",Kaycee,WY,82639,307-738-2301,43.71675045,-106.3226168,Yes,1,1,1,1,0,0,0,1,0,0,1,0,1,8,1cf58d6b-cb90-4e41-ae33-69413e2bc3c1,-11835779.562,5421712.7848
20316,Laramie Landfill,162 Roger Canyon Rd,Laramie,WY,82072,307-721-5354,41.34763885,-105.5646441,Yes,1,1,1,1,1,0,1,1,0,0,1,0,1,8,cfddd6d8-2e31-443e-8489-e782857379c2,-11751402.427,5063754.3344
20318,Lusk Transfer Station,52 &#x27;28&#x27; Rd ,Lusk,WY,82225,307-334-3612,42.77547857,-104.4564279,Yes,0,0,0,0,0,0,1,1,1,0,0,0,0,8,2466253d-34ec-4012-94b2-0b50d292761c,-11628036.3639,5277859.5971
20319,Uinta County Bridger Valley Landfill,4461 Hwy 412,Lyman,WY,82937,307-782-3736,41.38189788,-110.354509,Yes,1,0,1,0,1,0,0,1,0,0,0,0,1,8,b0044748-469d-45a6-ab1d-504ada361fb3,-12284607.7486,5068835.7582
20325,Pinedale Transfer Station,83 Pinedale Landfill Co. Rd. 23-217,Pinedale,WY,82941,307-367-3573,42.86290341,-109.9397894,Yes,0,1,1,1,1,0,1,1,1,0,0,0,0,8,2a64cf4e-7327-48ea-8131-5ccc3c1f1f0e,-12238441.3739,5291127.5745
20326,Park County Clark Landfill,93 Winsor Way,Powell,WY,82435,307-527-1818,44.93910559,-109.1755482,Yes,1,1,1,1,0,0,1,1,0,0,1,0,0,8,cb215d73-6cbf-408a-9e1f-0a880b8718b5,-12153366.4327,5611939.9966
20327,Park County Powell Landfill,1001 Road 5,Powell,WY,82435,307-754-9418,44.73344263,-108.6740081,Yes,1,1,1,1,1,0,1,1,0,0,1,0,1,8,9070dfad-193e-4d73-b315-f8dd017bd9ea,-12097535.2442,5579654.6462
20330,Rawlins Landfill,3001 E Gun Club Rd,Rawlins,WY,82301,307-328-4566,41.82752383,-107.2043006,Yes,1,1,1,1,0,0,1,1,0,0,1,0,0,8,0a8b3ae0-852b-41c1-8d1b-2e79cd215c6a,-11933928.1536,5135178.2621
20337,Sweetwater County SWDD Rock Springs Landfill,"State Route 191, 4 miles SW of Rock Springs",Rock Springs,WY,82901,307-352-6869,41.22270653,-109.1899941,Yes,1,1,1,1,1,0,0,1,0,0,1,0,1,8,1970099c-e014-4f57-8d24-b5ca87e4659d,-12154974.5429,5045246.5313
20338,City of Sheridan Landfill,83 E Ridge Rd,Sheridan,WY,82801,307-674-8461,44.79672347,-106.9272537,Yes,1,1,1,1,1,0,1,1,0,0,1,0,1,8,49851cf0-5a10-417b-8921-a3d43b334746,-11903087.4338,5589576.3247
20345,Sweetwater SWD #2 Landfill,265 Crooks Gap Rd,Wamsutter,WY,82336,307-328-2084,41.69794292,-107.9833473,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,8,85ca64dc-3321-42fe-9ed1-8826afa1b03a,-12020651.2356,5115839.6006
20348,009-WEB Ventures / Bobs Used Tires,"800 Bowling St, Space 30",Pahrump,NV,89048,775-727-8080,36.20728766,-115.9987221,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1d8fbf3c-a634-4d80-86fa-6605af7310a4,-12912918.6768,4329181.4486
20408,Pheonix Recycling Technologies,"4775 E Cheyenne Ave, Suite 130",Las Vegas,NV,89115,702-893-0006,36.217017,-115.069743,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2f6f8e4d-d892-4827-ae7c-48c16dfc26f9,-12809505.1965,4330523.8112
20439,Arizumi Tire Disposal,16-159 Kalara St.,Keaau,HI,96749,808-443-3469,19.63753297,-155.0515882,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3860dbc8-a94b-4137-a981-ea074fdb03ff,-17260263.8451,2230140.8052
20459,E-H International-Lihue,1780 Haleukana St,Lihue,HI,96766,808-868-4362,21.95858591,-159.3939447,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,9,409e0ae3-d262-4b02-99d7-03da72857746,-17743652.7595,2506553.7044
20460,E-H International-Puunene,50 Pokakaa Loop 111,Puunene,HI,96784,808-868-4362,20.86653,-156.43304,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,9,66190e16-b3e7-4bfb-b06f-76c1e61cd546,-17414046.356,2375970.8135
20503,Kekaha Landfill--Material Drop-off Facility,6900 Kaumualii Hwy,Kekaha,HI,96752,808-337-9213,21.98690128,-159.7457138,Yes,1,0,0,0,0,0,0,1,0,0,0,0,1,9,ae63228a-f8fe-496a-9ab5-49e6a189e59f,-17782811.5166,2509952.6497
20520,Molokai Metals at Molokai Landfill Facility,Maunaloa Hwy between Mileposts 3 and 4,Naiwa,HI,96770,808-270-7875,21.12258,-157.054193,Yes,0,0,0,0,0,0,1,1,0,1,0,0,0,9,7a7115b5-47cf-4bc6-aeaa-a137e46add07,-17483192.7917,2406500.9595
20542,Resource Recovery Solutions - Puhi Metals Facility,3951 Puhi Rd,Lihue,HI,96766,808-245-6919,21.95501675,-159.390026,Yes,0,0,0,0,0,0,1,1,0,1,0,0,0,9,026c7199-b6b4-465f-8a67-952cc2502b93,-17743216.5318,2506125.3145
20543,Retired Tires,94-233 Leonui St,Waipahu,HI,96818,808-853-4317,21.37841884,-158.0196144,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,9,081c0611-cd16-45e7-b6ec-41947f9c7a41,-17590663.0104,2437058.6164
20577,Unitek Solvent Services,16-217 Mikahala St,Keaau,HI,96749,808-682-8284,19.63339522,-155.052061,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,9,c655488a-25b6-44c8-9042-aaae0fce26f5,-17260316.477,2229651.7545
20578,Unitek Solvent Services,330 Hukilike St,Kahului,HI,96732,808-682-8284,20.88469515,-156.4599234,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,9,50bb9875-3a35-4c93-bc69-ed27b89e6457,-17417039.0024,2378135.0151
20579,Unitek Solvent Services Inc,91-125 Kaomi Loop,Kapolei,HI,96707,808-682-8284,21.30086369,-158.1093389,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,9,af703fa7-73b9-4866-a7e0-13875ef0d9aa,-17600651.096,2427789.7386
